url,title,mileage_listed,list_price_displayed,dealer_info
https://www.truecar.com/used-cars-for-sale/listing/WBY43AW02RFS68076/2024-bmw-i4/?position=29&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2024 BMW i4 eDrive35,"4,602 miles","$39,264",Nalley BMW EV EV
https://www.truecar.com/used-cars-for-sale/listing/3KPF24AD4NE494388/2022-kia-forte/?position=30&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2022 Kia Forte LXS IVT,"68,094 miles","$12,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/KNDJP3A57J7563485/2018-kia-soul/?position=31&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2018 Kia Soul + Automatic,"72,226 miles","$9,198",Auto Pall
https://www.truecar.com/used-cars-for-sale/listing/WD4PG2EE4G3108288/2016-mercedes-benz-metris-passenger-van/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,"Used 2016 Mercedes-Benz Metris Passenger Van Standard Roof 126"" Wheelbase","64,221 miles","$22,998",CarMax Southlake
https://www.truecar.com/used-cars-for-sale/listing/WAU32AFD7FN036784/2015-audi-a8/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&sponsored=true&zipcode=30071,Used 2015 Audi A8 L 4.0T,"42,515 miles","$27,998",CarMax Norcross
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1E89MFC40163/2021-ford-f-150/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&sponsored=true,Used 2021 Ford F-150 Lariat SuperCrew 6.5' Box 4WD,"95,763 miles","$31,499",Motorvation Atlanta
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB6PA012064/2023-lexus-rz/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&sponsored=true&zipcode=30071,Used 2023 Lexus RZ 450e Luxury AWD,"8,758 miles","$39,998",CarMax Norcross EV EV
https://www.truecar.com/used-cars-for-sale/listing/1FTEX1CP6MKD58410/2021-ford-f-150/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford F-150 XL SuperCab 8' Box 2WD,"112,790 miles","$14,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/1FTEX1EP7MFB02413/2021-ford-f-150/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford F-150 XL SuperCab 6.5' Box 4WD,"144,748 miles","$15,999",1st Choice Autos
https://www.truecar.com/used-cars-for-sale/listing/JN8BT3BA1PW412060/2023-nissan-rogue/?position=5&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2023 Nissan Rogue 2023.5 SV FWD,"40,401 miles","$17,500",Atlanta Best Used Cars
https://www.truecar.com/used-cars-for-sale/listing/WAU32AFD7FN036784/2015-audi-a8/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace&zipcode=30071,Used 2015 Audi A8 L 4.0T,"42,515 miles","$27,998",CarMax Norcross
https://www.truecar.com/used-cars-for-sale/listing/3N1CN7AP9KL849278/2019-nissan-versa/?position=7&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2019 Nissan Versa SV Sedan CVT,"99,349 miles","$6,489",Wiggles Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/1FTFW1E89MFC40163/2021-ford-f-150/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2021 Ford F-150 Lariat SuperCrew 6.5' Box 4WD,"95,763 miles","$31,499",Motorvation Atlanta
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA015927/2023-lexus-rz/?position=9&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F&sourceType=marketplace,Used 2023 Lexus RZ 450e Luxury AWD,"17,137 miles","$38,990",Hennessy Lexus of Atlanta EV EV
